Sylvan Cherubsprout,Effect Monster,100,100
Sylvan Flowerknight,Effect Monster,1800,1000
Sylvan Hermitree,Effect Monster,2700,1800
Sylvan Lotuswain,Effect Monster,2300,1100
Sylvan Marshalleaf,Effect Monster,1500,1200
Sylvan Mikorange,Effect Monster,400,1100
Sylvan Peaskeeper,Effect Monster,400,100
Sylvan Princessprite,XYZ Monster,1800,100
Sylvan Princessprout,Effect Monster,100,100
Sylvan Sagequoia,Effect Monster,2600,2100
Sylvan Snapdrassinagon,Effect Monster,900,400
Symphonic Warrior Basses,Tuner Monster,600,400
Symphonic Warrior Guitaar,Pendulum Effect Monster,1500,100
Symphonic Warrior Piaano,Tuner Monster,900,1300
Synchar,Normal Monster,800,900
Synchro Fusionist,Effect Monster,800,600
Synchro Magnet,Tuner Monster,1000,600
Synchron Carrier,Effect Monster,0,1000
Synchron Explorer,Effect Monster,0,700
Synkron Resonator,Tuner Monster,100,100
SZW - Fenrir Sword,Effect Monster,1800,1100
T.A.D.P.O.L.E.,Effect Monster,0,0
T.G. Blade Blaster,Synchro Monster,3300,2200
T.G. Catapult Dragon,Effect Monster,900,1300
T.G. Cyber Magician,Tuner Monster,0,0
T.G. Jet Falcon,Tuner Monster,1400,1200
T.G. Power Gladiator,Synchro Monster,2300,1000
T.G. Recipro Dragonfly,Synchro Monster,300,300
T.G. Rush Rhino,Effect Monster,1600,800
T.G. Striker,Tuner Monster,800,0
T.G. Warwolf,Effect Monster,1200,0
T.G. Wonder Magician,Synchro Tuner Monster,1900,0
Tackle Crusader,Effect Monster,1500,1800
Tainted Wisdom,Effect Monster,1250,800
Takriminos,Normal Monster,1500,1200
Takuhee,Normal Monster,1450,1000
Tanngnjostr of the Nordic Beasts,Effect Monster,800,1100
Tanngrisnir of the Nordic Beasts,Effect Monster,1200,800
Tao the Chanter,Normal Monster,1200,900
Tardy Orc,Effect Monster,2200,0
Tatakawa Knight,Effect Monster,1500,0
Tatsunoko,Synchro Tuner Monster,1700,500
Tatsunootoshigo,Normal Monster,1350,1600
Tellarknight Ptolemaeus,XYZ Monster,550,2600
Tempest Magician,Synchro Monster,2200,1400
Temple of Skulls,Normal Monster,900,1300
Temtempo the Percussion Djinn,XYZ Monster,1700,1000
Tenderness,Normal Monster,700,1400
Tenkabito Shien,Effect Monster,1500,1000
Tenshin,Effect Monster,800,100
Tentacle Plant,Normal Monster,500,600
Terra the Terrible,Normal Monster,1200,1300
Terrene Toothed Tsuchinoko,Effect Monster,1600,500
Terrorking Archfiend,Effect Monster,2000,1500
Test Ape,Effect Monster,700,300
Testudo erat Numen,Effect Monster,0,1800
Teva,Effect Monster,2000,1500
That Which Feeds on Life,Normal Monster,1200,1000
The 13th Grave,Normal Monster,1200,900
The Agent of Creation - Venus,Effect Monster,1600,0
The Agent of Judgment - Saturn,Effect Monster,2400,0
The Agent of Miracles - Jupiter,Effect Monster,1800,1000
The Agent of Wisdom - Mercury,Effect Monster,0,1700
The All-Seeing White Tiger,Normal Monster,1300,500
The Atmosphere,Effect Monster,1000,800
The Bewitching Phantom Thief,Normal Monster,700,700
The Big Saturn,Effect Monster,2800,2200
The Bistro Butcher,Effect Monster,1800,1000
The Black Stone of Legend,Effect Monster,0,0
The Blazing Mars,Effect Monster,2600,2200
The Calculator,Effect Monster,0,0
The Calibrator,Effect Monster,1500,1500
The Creator,Effect Monster,2300,3000
The Creator Incarnate,Effect Monster,1600,1500
The Dark - Hex-Sealed Fusion,Effect Monster,1000,1600
The Despair Uranus,Effect Monster,2900,2300
The Dragon Dwelling in the Deep,Effect Monster,1700,1400
The Drdek,Normal Monster,700,800
The Earl of Demise,Normal Monster,2000,700
The Earth - Hex-Sealed Fusion,Effect Monster,1000,1600
The End of Anubis,Effect Monster,2500,0
The Fabled Catsith,Tuner Monster,800,600
The Fabled Chawa,Tuner Monster,200,100
The Fabled Ganashia,Effect Monster,1600,1000
The Fabled Kokkator,Effect Monster,1700,1500
The Fabled Nozoochee,Effect Monster,1200,800
The Fabled Unicore,Synchro Monster,2300,1000
The Fiend Megacyber,Effect Monster,2200,1200
The Furious Sea King,Normal Monster,800,700
The Grand Jupiter,Effect Monster,2500,2000
The Great Emperor Penguin,Effect Monster,1800,1500
The Gross Ghost of Fled Dreams,Normal Monster,1300,1800
The Hunter with 7 Weapons,Effect Monster,1000,600
The Immortal Bushi,Effect Monster,1200,600
The Judgement Hand,Normal Monster,1400,700
The Lady in Wight,Effect Monster,0,2200
The Legendary Exodia Incarnate,Effect Monster,0,0
The Legendary Fisherman,Effect Monster,1850,1600
The Legendary Fisherman II,Effect Monster,2200,1800
The Legendary Fisherman III,Effect Monster,2500,2000
The Light - Hex-Sealed Fusion,Effect Monster,1000,1600
The Little Swordsman of Aile,Effect Monster,800,1300
The Masked Beast,Ritual Monster,3200,1800
The Phantom Knights of Break Sword,XYZ Monster,2000,1000
The Phantom Knights of Fragile Armor,Effect Monster,1000,2000
The Phantom Knights of Ragged Gloves,Effect Monster,1000,500
The Phantom Knights of Silent Boots,Effect Monster,200,1200
The Portrait's Secret,Normal Monster,1200,1500
The Rock Spirit,Effect Monster,1700,1000
The Shadow Who Controls the Dark,Normal Monster,800,700
The Six Samurai - Irou,Effect Monster,1700,1200
The Six Samurai - Nisashi,Effect Monster,1400,700
The Six Samurai - Yaichi,Effect Monster,1300,800
The Six Samurai - Yariza,Effect Monster,1000,500
The Snake Hair,Normal Monster,1500,1200
The Statue of Easter Island,Normal Monster,1100,1400
The Suppression Pluto,Effect Monster,2600,2000
The Supremacy Sun,Effect Monster,3000,3000
The Thing That Hides in the Mud,Normal Monster,1200,1300
The Tricky,Effect Monster,2000,1200
The Tripper Mercury,Effect Monster,2000,2000
The Trojan Horse,Effect Monster,1600,1200
The Unfriendly Amazon,Effect Monster,2000,1000
The Unhappy Girl,Effect Monster,400,300
The Unhappy Maiden,Effect Monster,0,100
The White Stone of Ancients,Tuner Monster,600,500
The Wicked Avatar,Effect Monster,0,0
The Wicked Dreadroot,Effect Monster,4000,4000
The Wicked Eraser,Effect Monster,0,0
The Wicked Worm Beast,Effect Monster,1400,700
The Winged Dragon of Ra,Effect Monster,0,0
The Winged Dragon of Ra,Effect Monster,0,0
The Winged Dragon of Ra - Immortal Phoenix,Effect Monster,4000,4000
The Winged Dragon of Ra - Sphere Mode,Effect Monster,0,0
Theban Nightmare,Effect Monster,1500,500
Thermal Genex,Synchro Monster,2400,1200
Thestalos the Firestorm Monarch,Effect Monster,2400,1000
Thestalos the Mega Monarch,Effect Monster,2800,1000
Thought Ruler Archfiend,Synchro Monster,2700,2300
Thousand Dragon,Fusion Monster,2400,2000
Thousand Dragon,Fusion Monster,2400,2000
Thousand Needles,Effect Monster,1000,1800
Thousand-Eyes Idol,Normal Monster,0,0
Thousand-Eyes Restrict,Fusion Monster,0,0
Three Thousand Needles,Effect Monster,3000,1800
Three-Legged Zombies,Normal Monster,1100,800
Throwstone Unit,Effect Monster,900,2000
Thunder Dragon,Effect Monster,1600,1500
Thunder End Dragon,XYZ Monster,3000,2000
Thunder Kid,Normal Monster,700,600
Thunder King Rai-Oh,Effect Monster,1900,800
Thunder Nyan Nyan,Effect Monster,1900,800
Thunder Sea Horse,Effect Monster,1600,1200
Thunder Unicorn,Synchro Monster,2200,1800
Thunderclap Skywolf,Effect Monster,2500,2000
Tiger Axe,Normal Monster,1300,1100
Tiger Axe,Normal Monster,1300,1100
Tiger Dragon,Effect Monster,2400,1800
Timaeus the Knight of Destiny,Fusion Monster,0,0
Time Escaper,Effect Monster,500,100
Time Magic Hammer,Fusion Monster,500,400
Time Maiden,Effect Monster,0,0
Time Wizard,Effect Monster,500,400
Timeater,Effect Monster,1900,1700
Timegazer Magician,Pendulum Effect Monster,1200,600
Tin Archduke,XYZ Monster,2200,1200
Tin Goldfish,Effect Monster,800,2000
Toad Master,Normal Monster,1000,1000
Togex,Normal Monster,1600,1800
Tomozaurus,Normal Monster,500,400
Tongyo,Normal Monster,1350,800
Toon Alligator,Normal Monster,800,1600
Toon Ancient Gear Golem,Toon Monster,3000,3000
Toon Barrel Dragon,Toon Monster,2600,2200
Toon Buster Blader,Toon Monster,2600,2300
Toon Dark Magician,Toon Monster,2500,2100
Toon Gemini Elf,Toon Monster,1900,900
Toon Goblin Attack Force,Toon Monster,2300,0
Toon Masked Sorcerer,Toon Monster,900,1400
Toon Mermaid,Toon Monster,1400,1500
Top Runner,Tuner Monster,1100,800
Tornado Bird,Flip Effect Monster,1100,1000
Tornado Dragon,XYZ Monster,2100,2000
Total Defense Shogun,Effect Monster,1550,2500
Totem Bird,XYZ Monster,1900,1400
Totem Dragon,Effect Monster,400,200
Totem Five,Effect Monster,500,200
Tour Bus From the Underworld,Effect Monster,1000,1000
Tour Guide From the Underworld,Effect Monster,1000,600
Toy Knight,Effect Monster,200,1200
Toy Magician,Effect Monster,1600,1500
Tradetoad,Effect Monster,100,2000
Trakodon,Normal Monster,1300,800
Trance the Magic Swordsman,Normal Monster,2600,200
Transforming Sphere,Effect Monster,100,100
Trap Eater,Tuner Monster,1900,1600
Trap Master,Flip Effect Monster,500,1100
Traptrix Atrax,Effect Monster,1800,1000
Traptrix Dionaea,Effect Monster,1700,1100
Traptrix Nepenthes,Effect Monster,800,2000
Traptrix Rafflesia,XYZ Monster,300,2500
Tree Otter,Effect Monster,1200,100
Treeborn Frog,Effect Monster,100,100
Trial of Nightmare,Normal Monster,1300,900
Triamid Dancer,Effect Monster,600,1900
Triamid Master,Effect Monster,1800,700
Triamid Sphinx,Effect Monster,2500,2500
Tribe-Infecting Virus,Effect Monster,1600,1000
Tricular,Effect Monster,300,300
Trident Dragion,Synchro Monster,3000,2800
Trident Warrior,Effect Monster,1800,1200
Tri-Edge Levia,XYZ Monster,1800,1500
Trifortressops,Effect Monster,1600,2800
Trigon,Union Effect Monster,500,1700
Tri-Horned Dragon,Normal Monster,2850,2350
Triple Star Trion,Effect Monster,100,100
Tripod Fish,Effect Monster,300,1300
Tripwire Beast,Normal Monster,1200,1300
Troop Dragon,Effect Monster,700,800
Troposphere,Effect Monster,2400,2000
Truckroid,Effect Monster,1000,2000
Tsukuyomi,Spirit Monster,1100,1400
Tualatin,Effect Monster,2800,2500
Tune Warrior,Normal Tuner Monster,1600,200
Tuned Magician,Gemini Monster,1800,1600
Tuning Magician,Tuner Monster,0,0
Turbo Booster,Effect Monster,0,0
Turbo Cannon,Synchro Monster,0,0
Turbo Rocket,Tuner Monster,0,0
Turbo Synchron,Tuner Monster,100,500
Turbo Warrior,Synchro Monster,2500,1500
Turret Warrior,Effect Monster,1200,2000
Turtle Bird,Normal Monster,1900,1700
Turtle Raccoon,Normal Monster,700,900
Turtle Tiger,Normal Monster,1000,1500
Turu-Purun,Normal Monster,450,500
Twilight Ninja Shingetsu,Effect Monster,1500,100
Twilight Rose Knight,Tuner Monster,1000,1000
Twin Long Rods 2,Normal Monster,850,700
Twin Photon Lizard,Fusion Monster,2400,1000
Twin-Barrel Dragon,Effect Monster,1700,200
Twin-Headed Behemoth,Effect Monster,1500,1200
Twin-Headed Thunder Dragon,Fusion Monster,2800,2100
Twin-Shield Defender,Effect Monster,700,1600
Twin-Sword Marauder,Effect Monster,1600,1000
Two Thousand Needles,Effect Monster,2000,1800
Two-Mouth Darkruler,Normal Monster,900,700
Tyhone,Normal Monster,1200,1400
Tyhone 2,Normal Monster,1700,1900
Tyler the Great Warrior,Effect Monster,3000,1500
Tyr of the Nordic Champions,Effect Monster,2000,2000
Tyrant Burst Dragon,Fusion Monster,2900,2500
Tyrant Dragon,Effect Monster,2900,2500
Tyrant Red Dragon Archfiend,Synchro Monster,3500,3000
U.A. Blockbacker,Effect Monster,1600,2700
U.A. Dreadnought Dunker,Effect Monster,2500,1800
U.A. Goalkeeper,Effect Monster,1000,2800
U.A. Midfielder,Effect Monster,1200,1000
U.A. Mighty Slugger,Effect Monster,2300,700
U.A. Rival Rebounder,Effect Monster,2200,2300
UFO Turtle,Effect Monster,1400,1200
UFOroid,Effect Monster,1200,1200
UFOroid Fighter,Fusion Monster,0,0
Ultimate Ancient Gear Golem,Fusion Monster,4400,3400
Ultimate Axon Kicker,Fusion Monster,2900,1700
Ultimate Baseball Kid,Effect Monster,500,1000
Ultimate Insect LV1,Effect Monster,0,0
Ultimate Insect LV3,Effect Monster,1400,900
Ultimate Insect LV5,Effect Monster,2300,900
Ultimate Insect LV7,Effect Monster,2600,1200
Ultimate Obedient Fiend,Effect Monster,3500,3000
Ultimate Tyranno,Effect Monster,3000,2200
Ultimaya Tzolkin,Synchro Monster,0,0
Umbral Horror Ghost,Effect Monster,200,200
Umbral Horror Ghoul,Effect Monster,1800,0
Umbral Horror Unform,Effect Monster,0,0
Umbral Horror Will o' the Wisp,Effect Monster,0,0
Uminotaurus,Effect Monster,1700,1000
Underground Arachnid,Synchro Monster,2400,1200
Underworld Fighter Balmung,Synchro Monster,2100,800
Unformed Void,XYZ Monster,0,0
Unibird,Effect Monster,100,600
Unicycular,Normal Monster,100,100
Unifrog,Effect Monster,400,400
Uni-Horned Familiar,Tuner Monster,0,1000
Union Rider,Effect Monster,1000,1000
Uni-Zombie,Tuner Monster,1300,0
Unknown Synchron,Tuner Monster,0,0
Unmasked Dragon,Effect Monster,1400,1100
Upstart Golden Ninja,Effect Monster,500,1800
Uraby,Normal Monster,1500,800
Ushi Oni,Normal Monster,2150,1950
V Salamander,Effect Monster,1500,1300
Valkyrie of the Nordic Ascendant,Tuner Monster,400,800
Valkyrion the Magna Warrior,Effect Monster,3500,3850
Vampire Baby,Effect Monster,700,1000
Vampire Dragon,Effect Monster,2400,0
Vampire Duke,Effect Monster,2000,0
Vampire Genesis,Effect Monster,3000,2100
Vampire Grace,Effect Monster,2000,1200
Vampire Koala,Effect Monster,1800,1500
Vampire Lady,Effect Monster,1550,1550
Vampire Lord,Effect Monster,2000,1500
Vampire Orchis,Effect Monster,1700,1000
Vampire's Curse,Effect Monster,2000,800
Vanadis of the Nordic Ascendant,Tuner Monster,1200,400
Van'Dalgyon the Dark Dragon Lord,Effect Monster,2800,2500
Vanguard of the Dragon,Effect Monster,1700,1300
Vanity's Fiend,Effect Monster,2400,1200
Vanity's Ruler,Effect Monster,2500,1600
Vengeful Shinobi,Effect Monster,400,800
Vennominaga the Deity of Poisonous Snakes,Effect Monster,0,0
Vennominon the King of Poisonous Snakes,Effect Monster,0,0
Venom Boa,Effect Monster,1600,1200
Venom Cobra,Normal Monster,100,2000
Venom Serpent,Effect Monster,1000,800
Venom Snake,Effect Monster,1200,600
Vermillion Dragon Mech,Synchro Monster,2700,1800
Vermillion Sparrow,Fusion Monster,1900,1500
Versago the Destroyer,Effect Monster,1100,900
Vice Berserker,Effect Monster,1000,1000
Vice Dragon,Effect Monster,2000,2400
Victoria,Effect Monster,1800,1500
Victory Dragon,Effect Monster,2400,3000
Victory Viper XX03,Effect Monster,1200,1000
Vijam the Cubic Seed,Effect Monster,0,0
Vilepawn Archfiend,Effect Monster,1200,200
Vindikite R-Genex,Synchro Monster,2400,1000
Violet Witch,Effect Monster,1100,1200
Viser Des,Effect Monster,500,1200
Viser Des,Effect Monster,500,1200
Vision HERO Adoration,Fusion Monster,2800,2100
Vision HERO Trinity,Fusion Monster,2500,2000
Vivid Knight,Effect Monster,1700,800
Vola-Chemicritter Methydraco,XYZ Monster,3000,3000
Volcanic Counter,Effect Monster,300,1300
Volcanic Doomfire,Effect Monster,3000,1800
Volcanic Hammerer,Effect Monster,2400,1500
Volcanic Queen,Effect Monster,2500,1200
Volcanic Rat,Normal Monster,500,500
Volcanic Rocket,Effect Monster,1900,1400
Volcanic Scattershot,Effect Monster,500,0
Volcanic Shell,Effect Monster,100,0
Volcanic Slicer,Effect Monster,1800,1200
Voltanis the Adjudicator,Effect Monster,2800,1400
Voltic Bicorn,Synchro Monster,2500,2000
Voltic Kong,Effect Monster,1800,1000
Vorse Raider,Normal Monster,1900,1200
Vorse Raider,Normal Monster,1900,1200
Vortex the Whirlwind,Synchro Monster,2100,700
Vortex Trooper,Effect Monster,0,600
V-Tiger Jet,Normal Monster,1600,1800
Vulcan Dragni the Cubic King,Effect Monster,0,0
VW-Tiger Catapult,Fusion Monster,2000,2100
Vylon Alpha,Synchro Monster,2200,1100
Vylon Charger,Effect Monster,1000,1000
Vylon Cube,Tuner Monster,800,800
Vylon Delta,Synchro Monster,1700,2800
Vylon Disigma,XYZ Monster,2500,2100
Vylon Epsilon,Synchro Monster,2800,1200
Vylon Hept,Effect Monster,1800,800
Vylon Ohm,Effect Monster,1500,200
Vylon Omega,Synchro Monster,3200,1900
Vylon Pentachloro,Union Effect Monster,500,400
Vylon Prism,Tuner Monster,1500,1500
Vylon Sigma,Synchro Monster,1800,1000
Vylon Soldier,Effect Monster,1700,1000
Vylon Sphere,Tuner Monster,400,400
Vylon Stella,Tuner Monster,1400,200
Vylon Stigma,Effect Monster,1600,1000
Vylon Tetra,Tuner Monster,900,900
Wall of Illusion,Effect Monster,1000,1850
Wall of Ivy,Flip Effect Monster,300,1200
Wall Shadow,Effect Monster,1600,3000
Wandering Mummy,Effect Monster,1500,1500
Warlock of the Ice Barrier,Effect Monster,400,1000
Warm Worm,Effect Monster,600,1400
Warrior Dai Grepher,Normal Monster,1700,1600
Warrior Lady of the Wasteland,Effect Monster,1100,1200
Warrior of Atlantis,Effect Monster,1900,1200
Warrior of Tradition,Fusion Monster,1900,1700
Warrior of Zera,Normal Monster,1600,1600
Water Element,Normal Monster,900,700
Water Girl,Normal Monster,1250,1000
Water Omotics,Normal Monster,1400,1200
Water Spirit,Normal Tuner Monster,400,1200
Waterdragon Fairy,Normal Monster,1100,700
Wattberyx,Tuner Monster,300,0
Wattbetta,Tuner Monster,100,0
Wattchimera,Synchro Monster,1400,1200
Wattfox,Tuner Monster,800,100
Wattgiraffe,Effect Monster,1200,100
Watthopper,Effect Monster,0,0
Watthydra,Synchro Monster,1500,1500
Wattkid,Normal Monster,1000,500
Wattkiwi,Tuner Monster,600,100
Wattlemur,Effect Monster,800,100
Wattmole,Effect Monster,0,100
Wattpheasant,Effect Monster,1000,800
Wattsquirrel,Effect Monster,700,100
Wattwoodpecker,Effect Monster,1000,100
Weather Control,Normal Monster,600,400
Weather Report,Flip Effect Monster,950,1500
Weeping Idol,Effect Monster,0,500
Wheel of Prophecy,Effect Monster,2700,1700
Whirlwind Prodigy,Effect Monster,1500,1600
White Aura Dolphin,Synchro Monster,2400,1000
White Aura Whale,Synchro Monster,2800,2000
White Duston,Normal Monster,0,1000
White Magical Hat,Effect Monster,1000,700
White Night Queen,Effect Monster,2100,800
White Ninja,Flip Effect Monster,1500,800
White Tiger Summoner,Effect Monster,1000,1700
White-Horned Dragon,Effect Monster,2200,1400
Wicked Acolyte Chilam Sabak,Effect Monster,2500,0
Wicked Dragon with the Ersatz Head,Normal Monster,900,900
Wightmare,Effect Monster,300,200
Wightprince,Effect Monster,0,0
Windmill Genex,Synchro Monster,2000,1600
Windrose the Elemental Lord,Effect Monster,2800,2200
Wind-Up Arsenal Zenmaioh,XYZ Monster,2600,1900
Wind-Up Bat,Effect Monster,300,350
Wind-Up Dog,Effect Monster,1200,900
Wind-Up Hunter,Effect Monster,1600,500
Wind-Up Kitten,Effect Monster,800,500
Wind-Up Magician,Effect Monster,600,1800
Wind-Up Rabbit,Effect Monster,1400,600
Wind-Up Rat,Effect Monster,600,600
Wind-Up Shark,Effect Monster,1500,1300
Wind-Up Snail,Effect Monster,100,2000
Wind-Up Soldier,Effect Monster,1800,1200
Wind-Up Warrior,Effect Monster,1200,1800
Wind-Up Zenmaister,XYZ Monster,1900,1500
Windwitch - Crystal Bell,Fusion Monster,2800,2400
Windwitch - Glass Bell,Tuner Monster,1500,1500
Windwitch - Ice Bell,Effect Monster,1000,1000
Windwitch - Snow Bell,Tuner Monster,100,100
Windwitch - Winter Bell,Synchro Monster,2400,2000
Wing Eagle,Normal Monster,1800,1500
Winged Cleaver,Normal Monster,700,700
Winged Egg of New Life,Normal Monster,1400,1700
Winged Kuriboh,Effect Monster,300,200
Winged Kuriboh,Effect Monster,300,200
Winged Kuriboh LV9,Effect Monster,0,0
Winged Rhynos,Effect Monster,1800,500
Wingtortoise,Effect Monster,1500,1400
Wingweaver,Normal Monster,2750,2400
Wisdom-Eye Magician,Pendulum Effect Monster,1500,1500
Witch Doctor of Chaos,Flip Effect Monster,500,500
Witch Doctor of Sparta,Effect Monster,400,2000
Witch of the Black Rose,Tuner Monster,1700,1200
Witty Phantom,Normal Monster,1400,1300
Wizard Buster Destruction Sword,Effect Monster,1200,900
Wodan the Resident of the Forest,Effect Monster,900,1200
Wolf,Normal Monster,1200,800
Wolf Axwielder,Normal Monster,1650,1000
Wood Clown,Normal Monster,800,1200
Wood Remains,Normal Monster,1000,900
Woodborg Inpachi,Normal Monster,500,2500
Woodland Archer,Effect Monster,1400,1300
Woodland Sprite,Effect Monster,900,400
World Carrotweight Champion,Effect Monster,1900,0
World of Prophecy,Effect Monster,2900,2400
Worm Apocalypse,Flip Effect Monster,300,200
Worm Barses,Effect Monster,1400,1500
Worm Cartaros,Flip Effect Monster,1200,500
Worm Drake,Normal Monster,1400,1500
Worm Erokin,Effect Monster,2400,1200
Worm Falco,Flip Effect Monster,500,800
Worm Gulse,Effect Monster,1500,300
Worm Hope,Flip Effect Monster,800,1500
Worm Illidan,Effect Monster,2000,1800
Worm King,Effect Monster,2700,1100
Worm Linx,Flip Effect Monster,300,1000
Worm Millidith,Flip Effect Monster,400,1600
Worm Noble,Flip Effect Monster,1500,2400
Worm Opera,Flip Effect Monster,400,800
Worm Prince,Effect Monster,2200,400
Worm Rakuyeh,Effect Monster,2100,1200
Worm Solid,Effect Monster,1000,1600
Worm Tentacles,Effect Monster,1700,700
Worm Ugly,Effect Monster,100,100
Worm Victory,Flip Effect Monster,0,2500
Worm Warlord,Effect Monster,2350,1800
Worm Xex,Effect Monster,1800,1000
Worm Yagan,Effect Monster,1000,1800
Worm Zero,Fusion Monster,0,0
Wow Warrior,Normal Monster,1250,900
Wrecker Panda,Effect Monster,800,800
Wretched Ghost of the Attic,Normal Monster,550,400
Wroughtweiler,Effect Monster,800,1200
Wynn the Wind Charmer,Flip Effect Monster,500,1500
X-Head Cannon,Normal Monster,1800,1500
Xiangke Magician,Pendulum Effect Monster,2500,500
Xiangsheng Magician,Pendulum Effect Monster,500,1500
X-Saber Anu Piranha,Normal Monster,1800,1100
X-Saber Axel,Effect Monster,400,100
X-Saber Galahad,Effect Monster,1800,800
X-Saber Pashuul,Tuner Monster,100,0
X-Saber Souza,Synchro Monster,2500,1600
X-Saber Uruz,Effect Monster,1600,1000
XX-Saber Boggart Knight,Effect Monster,1900,1000
XX-Saber Darksoul,Effect Monster,100,100
XX-Saber Emmersblade,Effect Monster,1300,800
XX-Saber Faultroll,Effect Monster,2400,1800
XX-Saber Gardestrike,Effect Monster,2100,1400
XX-Saber Garsem,Effect Monster,1400,400
XX-Saber Gottoms,Synchro Monster,3100,2600
XX-Saber Hyunlei,Synchro Monster,2300,1300
XX-Saber Ragigura,Effect Monster,200,1000
XY-Dragon Cannon,Fusion Monster,2200,1900
Xyz Agent,Effect Monster,900,300
Xyz Remora,Effect Monster,800,800
Yado Karu,Effect Monster,900,1700
Yaiba Robo,Normal Monster,1000,1300
Yamadron,Normal Monster,1600,1800
Yamata Dragon,Spirit Monster,2600,3100
Yamatano Dragon Scroll,Normal Monster,900,300
Yaranzo,Normal Monster,1300,1500
Yashinoki,Normal Monster,800,600
Yata-Garasu,Spirit Monster,200,100
Y-Dragon Head,Union Effect Monster,1500,1600
Yellow Duston,Effect Monster,0,1000
Yellow Gadget,Effect Monster,1200,1200
Yokotuner,Tuner Monster,800,600
Yomi Ship,Effect Monster,800,1400
Yormungarde,Normal Monster,1200,900
Yosenju Kama 1,Effect Monster,1600,500
Yosenju Kama 3,Effect Monster,1500,800
Yosenju Kodam,Effect Monster,0,0
Yosenju Magat,Effect Monster,2000,100
Yosenju Misak,Effect Monster,2300,200
Yosenju Oyam,Effect Monster,0,0
Yosenju Shinchu L,Pendulum Effect Monster,0,2100
Yosenju Tsujik,Effect Monster,1000,0
Yubel - Terror Incarnate,Effect Monster,0,0
Yubel - The Ultimate Nightmare,Effect Monster,0,0
YZ-Tank Dragon,Fusion Monster,2100,2200
Zaborg the Thunder Monarch,Effect Monster,2400,1000
Zanki,Normal Monster,1500,1700
Zap Mustung,Effect Monster,1600,1500
Zarigun,Normal Monster,600,700
Zeman the Ape King,Synchro Monster,2500,1800
Zera the Mant,Ritual Monster,2800,2300
Zeta Reticulant,Effect Monster,2400,2100
Z-Metal Tank,Union Effect Monster,1500,1300
Zoa,Normal Monster,2600,1900
Zolga,Effect Monster,1700,1200
Zombie Mammoth,Effect Monster,1900,0
Zombie Master,Effect Monster,1800,0
Zombie Tiger,Union Effect Monster,1400,1600
Zombie Warrior,Fusion Monster,1200,900
Zombowwow,Effect Monster,1000,1000
Zoodiac Boarbow,XYZ Monster,0,0
Zoodiac Bunnyblast,Effect Monster,800,800
Zoodiac Drident,XYZ Monster,0,0
Zoodiac Ramram,Effect Monster,400,2000
Zoodiac Ratpier,Effect Monster,0,0
Zoodiac Thoroughblade,Effect Monster,1600,0
Zoodiac Tigermortar,XYZ Monster,0,0
Zoodiac Whiptail,Effect Monster,1200,400
ZS - Vanish Sage,Effect Monster,500,100
Zubaba Buster,Effect Monster,1800,600
Zubaba General,XYZ Monster,2000,1000
Zushin the Sleeping Giant,Effect Monster,0,0
ZW - Asura Strike,Effect Monster,1000,1000
ZW - Eagle Claw,Effect Monster,2000,1200
ZW - Leo Arms,XYZ Monster,3000,1200
ZW - Lightning Blade,Effect Monster,1200,2000
ZW - Sleipnir Mail,Effect Monster,1000,1000
ZW - Ultimate Shield,Effect Monster,0,2000
ZW - Unicorn Spear,Effect Monster,1900,0
